"keywordType-place.langfre",createDate,location
"France, Ain, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:47:00.000","{
  ""coordinates"": [
    5.622324000000001,
    45.658158
  ],
  ""type"": ""Point""
}"
"France, Ain, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:46:44.000","{
  ""coordinates"": [
    5.622324000000001,
    45.658158
  ],
  ""type"": ""Point""
}"
"France, Ain, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:46:30.000","{
  ""coordinates"": [
    5.622324000000001,
    45.658158
  ],
  ""type"": ""Point""
}"
"France, Ain, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:46:08.000","{
  ""coordinates"": [
    5.622324000000001,
    45.658158
  ],
  ""type"": ""Point""
}"
"France, Ain, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:45:54.000","{
  ""coordinates"": [
    5.622324000000001,
    45.658158
  ],
  ""type"": ""Point""
}"
"France, Ain, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:45:39.000","{
  ""coordinates"": [
    5.622324000000001,
    45.658158
  ],
  ""type"": ""Point""
}"
"France, Ain, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:45:25.000","{
  ""coordinates"": [
    5.622324000000001,
    45.658158
  ],
  ""type"": ""Point""
}"
"France, Ain, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:45:08.000","{
  ""coordinates"": [
    5.622324000000001,
    45.658158
  ],
  ""type"": ""Point""
}"
"France, Ain, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:44:53.000","{
  ""coordinates"": [
    5.622324000000001,
    45.658158
  ],
  ""type"": ""Point""
}"
"France, Ain, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:44:38.000","{
  ""coordinates"": [
    5.622324000000001,
    45.658158
  ],
  ""type"": ""Point""
}"
"France, Ain, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:44:23.000","{
  ""coordinates"": [
    5.622324000000001,
    45.658158
  ],
  ""type"": ""Point""
}"
"France, Ain, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:44:07.000","{
  ""coordinates"": [
    5.622324000000001,
    45.658158
  ],
  ""type"": ""Point""
}"
"-","Jan 31, 2011 @ 17:43:54.000","{
  ""coordinates"": [
    5.449215,
    44.851380000000006
  ],
  ""type"": ""Point""
}"
France,"Jan 31, 2011 @ 17:43:37.000","{
  ""coordinates"": [
    5.449215,
    44.851380000000006
  ],
  ""type"": ""Point""
}"
France,"Jan 31, 2011 @ 17:43:06.000","{
  ""coordinates"": [
    5.449215,
    44.851380000000006
  ],
  ""type"": ""Point""
}"
France,"Jan 31, 2011 @ 17:42:52.000","{
  ""coordinates"": [
    5.449215,
    44.851380000000006
  ],
  ""type"": ""Point""
}"
France,"Jan 31, 2011 @ 17:42:38.000","{
  ""coordinates"": [
    5.449215,
    44.851380000000006
  ],
  ""type"": ""Point""
}"
"-","Jan 31, 2011 @ 17:42:24.000","{
  ""coordinates"": [
    5.449215,
    44.851380000000006
  ],
  ""type"": ""Point""
}"
"France, Ain, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:42:10.000","{
  ""coordinates"": [
    5.622324000000001,
    45.658158
  ],
  ""type"": ""Point""
}"
"France, Ain, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:41:55.000","{
  ""coordinates"": [
    5.622324000000001,
    45.658158
  ],
  ""type"": ""Point""
}"
"France, Ain, Loire, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:41:39.000","{
  ""coordinates"": [
    5.8849855,
    46.0956525
  ],
  ""type"": ""Point""
}"
"France, Ain, Rhône, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:41:25.000","{
  ""coordinates"": [
    5.622324000000001,
    45.658158
  ],
  ""type"": ""Point""
}"
"France, Ain, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:41:10.000","{
  ""coordinates"": [
    5.622324000000001,
    45.658158
  ],
  ""type"": ""Point""
}"
"France, Rhône, Loire, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:40:54.000","{
  ""coordinates"": [
    4.8164785000000006,
    45.641913
  ],
  ""type"": ""Point""
}"
"France, Ain, Rhône, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:40:42.000","{
  ""coordinates"": [
    5.622324000000001,
    45.658158
  ],
  ""type"": ""Point""
}"
"France, Rhône, Ain, Savoie, Rhône de Genève à Vienne, Rhône de Vienne à Arles","Jan 31, 2011 @ 17:40:27.000","{
  ""coordinates"": [
    5.449215,
    44.851380000000006
  ],
  ""type"": ""Point""
}"
"France, Ain, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:40:13.000","{
  ""coordinates"": [
    5.805845,
    45.888321000000005
  ],
  ""type"": ""Point""
}"
"France, Ain, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:39:59.000","{
  ""coordinates"": [
    5.483591499999999,
    45.787125
  ],
  ""type"": ""Point""
}"
"France, Ain, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:39:39.000","{
  ""coordinates"": [
    5.622324000000001,
    45.658158
  ],
  ""type"": ""Point""
}"
"France, Ain, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:39:24.000","{
  ""coordinates"": [
    5.622324000000001,
    45.658158
  ],
  ""type"": ""Point""
}"
"France, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:39:10.000","{
  ""coordinates"": [
    5.622324000000001,
    45.658158
  ],
  ""type"": ""Point""
}"
"France, Ain, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:38:56.000","{
  ""coordinates"": [
    5.622324000000001,
    45.658158
  ],
  ""type"": ""Point""
}"
"France, Ain, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:38:43.000","{
  ""coordinates"": [
    5.622324000000001,
    45.658158
  ],
  ""type"": ""Point""
}"
"France, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:38:22.000","{
  ""coordinates"": [
    5.7669065,
    45.620712499999996
  ],
  ""type"": ""Point""
}"
"France, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:38:07.000","{
  ""coordinates"": [
    5.7669065,
    45.620712499999996
  ],
  ""type"": ""Point""
}"
"France, Savoie, Ain, 26 Rhône de Genève à Vienne","Jan 31, 2011 @ 17:37:47.000","{
  ""coordinates"": [
    5.622324000000001,
    45.658158
  ],
  ""type"": ""Point""
}"
"France, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:37:32.000","{
  ""coordinates"": [
    5.7669065,
    45.620712499999996
  ],
  ""type"": ""Point""
}"
"France, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:37:14.000","{
  ""coordinates"": [
    5.7669065,
    45.620712499999996
  ],
  ""type"": ""Point""
}"
"France, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:36:59.000","{
  ""coordinates"": [
    5.7669065,
    45.620712499999996
  ],
  ""type"": ""Point""
}"
"France, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:36:45.000","{
  ""coordinates"": [
    5.7669065,
    45.620712499999996
  ],
  ""type"": ""Point""
}"
"France, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:36:31.000","{
  ""coordinates"": [
    6.035,
    46.1725
  ],
  ""type"": ""Point""
}"
"France, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:36:15.000","{
  ""coordinates"": [
    5.7669065,
    45.620712499999996
  ],
  ""type"": ""Point""
}"
"France, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:36:00.000","{
  ""coordinates"": [
    5.7669065,
    45.620712499999996
  ],
  ""type"": ""Point""
}"
"France, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:35:31.000","{
  ""coordinates"": [
    5.7669065,
    45.620712499999996
  ],
  ""type"": ""Point""
}"
"France, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:35:16.000","{
  ""coordinates"": [
    5.7669065,
    45.620712499999996
  ],
  ""type"": ""Point""
}"
"France, Ain, Savoie, Rhône de Genève à Vienne, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:35:02.000","{
  ""coordinates"": [
    5.6685695,
    45.6391005
  ],
  ""type"": ""Point""
}"
"France, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:34:39.000","{
  ""coordinates"": [
    5.7669065,
    45.620712499999996
  ],
  ""type"": ""Point""
}"
"France, Savoie","Jan 31, 2011 @ 17:34:20.000","{
  ""coordinates"": [
    5.449215,
    44.851380000000006
  ],
  ""type"": ""Point""
}"
"France, Savoie, Savoie-Arve-Guiers","Jan 31, 2011 @ 17:34:03.000","{
  ""coordinates"": [
    6.3014345,
    45.755873
  ],
  ""type"": ""Point""
}"
"France, Ain, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:33:46.000","{
  ""coordinates"": [
    5.622324000000001,
    45.658158
  ],
  ""type"": ""Point""
}"
"France, Ain, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:33:30.000","{
  ""coordinates"": [
    5.622324000000001,
    45.658158
  ],
  ""type"": ""Point""
}"
"France, Ain, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:33:12.000","{
  ""coordinates"": [
    5.622324000000001,
    45.658158
  ],
  ""type"": ""Point""
}"
"France, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:32:55.000","{
  ""coordinates"": [
    5.622324000000001,
    45.658158
  ],
  ""type"": ""Point""
}"
"France, Ain, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:32:40.000","{
  ""coordinates"": [
    5.449215,
    44.851380000000006
  ],
  ""type"": ""Point""
}"
"France, Haute-Savoie, Ain, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:32:24.000","{
  ""coordinates"": [
    5.8228875,
    45.902435
  ],
  ""type"": ""Point""
}"
"France, Ain, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:32:07.000","{
  ""coordinates"": [
    5.622324000000001,
    45.658158
  ],
  ""type"": ""Point""
}"
"France, Ain, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:31:49.000","{
  ""coordinates"": [
    5.622324000000001,
    45.658158
  ],
  ""type"": ""Point""
}"
"France, Ain, Rhône, Bouches-du-Rhône, Drôme, Gard, Vaucluse, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:31:35.000","{
  ""coordinates"": [
    5.7454225,
    45.872571
  ],
  ""type"": ""Point""
}"
"France, Savoie, Ain, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:31:18.000","{
  ""coordinates"": [
    5.622324000000001,
    45.658158
  ],
  ""type"": ""Point""
}"
"France, Rhône, Ain, Savoie, Haute-Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:31:02.000","{
  ""coordinates"": [
    5.672886999999999,
    45.920125
  ],
  ""type"": ""Point""
}"
"France, Isère, Rhône de Vienne à Arles","Jan 31, 2011 @ 17:30:47.000","{
  ""coordinates"": [
    4.7588729999999995,
    45.376194
  ],
  ""type"": ""Point""
}"
"France, Haute-Savoie, Savoie, Ain, Rhône, Isère, Isère, Rhône de Genève à Vienne, Rhône de Vienne à Arles","Jan 31, 2011 @ 17:30:32.000","{
  ""coordinates"": [
    5.1692,
    45.323350500000004
  ],
  ""type"": ""Point""
}"
"France, Savoie, Rhône, Isère, Drôme, Vaucluse, Rhône de Genève à Vienne, Rhône de Genève à Vienne, Rhône de Vienne à Arles, Rhône de Vienne à Arles, Rhône de Vienne à Arles","Jan 31, 2011 @ 17:30:16.000","{
  ""coordinates"": [
    5.309443,
    45.017628
  ],
  ""type"": ""Point""
}"
"France, Drôme, Savoie, Isère, Vaucluse, Rhône, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:30:00.000","{
  ""coordinates"": [
    5.309443,
    45.017628
  ],
  ""type"": ""Point""
}"
"France, Drôme, Isère, Rhône de Vienne à Arles","Jan 31, 2011 @ 17:29:41.000","{
  ""coordinates"": [
    4.7218564999999995,
    44.8356505
  ],
  ""type"": ""Point""
}"
"France, Rhône, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:29:25.000","{
  ""coordinates"": [
    4.9442255,
    45.757641
  ],
  ""type"": ""Point""
}"
"France, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:29:08.000","{
  ""coordinates"": [
    5.805845,
    45.888321000000005
  ],
  ""type"": ""Point""
}"
"France, Haute-Savoie, Savoie, Ain, Rhône, Loire, Isère, Rhône de Genève à Vienne, Rhône de Vienne à Arles","Jan 31, 2011 @ 17:28:53.000","{
  ""coordinates"": [
    5.2950575,
    45.164394
  ],
  ""type"": ""Point""
}"
"France, Rhône, Ain, Haute-Savoie, Rhône de Genève à Vienne, Rhône de Genève à Vienne, Rhône de Genève à Vienne, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:28:34.000","{
  ""coordinates"": [
    5.3628165,
    45.863307
  ],
  ""type"": ""Point""
}"
"France, Hérault, Camargue","Jan 31, 2011 @ 17:28:17.000","{
  ""coordinates"": [
    4.578386,
    43.5389905
  ],
  ""type"": ""Point""
}"
"France, Haute-Savoie, Savoie, Ain, Rhône, Loire, Isère, Rhône de Genève à Vienne, Rhône de Genève à Vienne, Rhône de Genève à Vienne, Rhône de Genève à Vienne, Rhône de Vienne à Arles, Rhône de Vienne à Arles","Jan 31, 2011 @ 17:27:59.000","{
  ""coordinates"": [
    5.2950575,
    45.017628
  ],
  ""type"": ""Point""
}"
"France, Ain, Rhône, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:27:43.000","{
  ""coordinates"": [
    5.1687135,
    45.6747095
  ],
  ""type"": ""Point""
}"
"France, Bouches-du-Rhône, Gard, Vaucluse, Ardèche, Drôme, Isère, Rhône de Genève à Vienne, Rhône de Genève à Vienne, Rhône de Genève à Vienne, Rhône de Vienne à Arles, Rhône de Vienne à Arles, Rhône de Vienne à Arles","Jan 31, 2011 @ 17:27:23.000","{
  ""coordinates"": [
    5.449215,
    44.851380000000006
  ],
  ""type"": ""Point""
}"
"France, Aude, Hérault, Pyrénées-Orientales, Gard, Lozère, Rhône de Vienne à Arles","Jan 31, 2011 @ 17:27:07.000","{
  ""coordinates"": [
    4.584859,
    43.8086795
  ],
  ""type"": ""Point""
}"
"France, Doubs, Ain, Bouches-du-Rhône, Bouches-du-Rhône, Gard, Isère, Haut Doubs, Lez-Eygues-Vaucluse, Basse Durance, Rhône de Vienne à Arles","Jan 31, 2011 @ 17:26:49.000","{
  ""coordinates"": [
    1.88597,
    46.22802
  ],
  ""type"": ""Point""
}"
"France, Ain, Ardèche, Savoie, Rhône, Bouches-du-Rhône, Drôme, Rhône de Genève à Vienne, Rhône de Vienne à Arles","Jan 31, 2011 @ 17:26:32.000","{
  ""coordinates"": [
    5.2271705,
    44.866367
  ],
  ""type"": ""Point""
}"
"France, Ain, Basse vallée de l'Ain-Bugey","Jan 31, 2011 @ 17:26:10.000","{
  ""coordinates"": [
    5.4834595,
    45.8669815
  ],
  ""type"": ""Point""
}"
"France, Ardèche, Doubs, Rhône de Vienne à Arles","Jan 31, 2011 @ 17:25:50.000","{
  ""coordinates"": [
    4.7588729999999995,
    45.376194
  ],
  ""type"": ""Point""
}"
"France, Doubs, Haut Doubs","Jan 31, 2011 @ 17:25:33.000","{
  ""coordinates"": [
    6.1764665,
    47.020395
  ],
  ""type"": ""Point""
}"
"France, Ain","Jan 31, 2011 @ 17:25:15.000","{
  ""coordinates"": [
    5.449215,
    44.851380000000006
  ],
  ""type"": ""Point""
}"
"France, Ain, Basse vallée de l'Ain-Bugey","Jan 31, 2011 @ 17:24:58.000","{
  ""coordinates"": [
    5.4834595,
    45.8669815
  ],
  ""type"": ""Point""
}"
"France, Ardèche, Drôme, Rhône de Vienne à Arles","Jan 31, 2011 @ 17:24:42.000","{
  ""coordinates"": [
    4.7588729999999995,
    45.376194
  ],
  ""type"": ""Point""
}"
"France, Ardèche, Drôme, Rhône de Vienne à Arles","Jan 31, 2011 @ 17:24:24.000","{
  ""coordinates"": [
    4.7588729999999995,
    45.376194
  ],
  ""type"": ""Point""
}"
"France, Rhône de Genève à Vienne, Rhône de Vienne à Arles, Rhône de Vienne à Arles","Jan 31, 2011 @ 17:24:06.000","{
  ""coordinates"": [
    5.171959,
    44.949980999999994
  ],
  ""type"": ""Point""
}"
"France, Drôme, Ardèche, Ardèche, Drôme, Ardèche, Rhône de Vienne à Arles","Jan 31, 2011 @ 17:23:47.000","{
  ""coordinates"": [
    4.6916899999999995,
    44.32566799999999
  ],
  ""type"": ""Point""
}"
"France, Ain, Isère, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:22:53.000","{
  ""coordinates"": [
    5.757465,
    45.7632935
  ],
  ""type"": ""Point""
}"
"France, Savoie, Savoie-Arve-Guiers","Jan 31, 2011 @ 17:21:05.000","{
  ""coordinates"": [
    6.3014345,
    45.755873
  ],
  ""type"": ""Point""
}"
"France, Savoie, Ain, Isère, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:20:48.000","{
  ""coordinates"": [
    5.757465,
    45.7632935
  ],
  ""type"": ""Point""
}"
"France, Savoie, Ain, Isère, Savoie-Arve-Guiers","Jan 31, 2011 @ 17:20:30.000","{
  ""coordinates"": [
    6.3014345,
    45.755873
  ],
  ""type"": ""Point""
}"
"France, Ain, Isère, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:20:11.000","{
  ""coordinates"": [
    5.757465,
    45.7632935
  ],
  ""type"": ""Point""
}"
"France, Ain, Haute-Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:19:52.000","{
  ""coordinates"": [
    5.8849855,
    46.0956525
  ],
  ""type"": ""Point""
}"
"France, Ain, Savoie, Haute-Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:19:36.000","{
  ""coordinates"": [
    5.8849855,
    46.0956525
  ],
  ""type"": ""Point""
}"
"France, Ain, Savoie, Isère, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:19:18.000","{
  ""coordinates"": [
    5.757465,
    45.7632935
  ],
  ""type"": ""Point""
}"
"France, Ain, Isère, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:19:00.000","{
  ""coordinates"": [
    5.622324000000001,
    45.658158
  ],
  ""type"": ""Point""
}"
"France, Ain, Savoie, Bas Dauphiné, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:18:41.000","{
  ""coordinates"": [
    5.8066175,
    45.8988315
  ],
  ""type"": ""Point""
}"
"France, Ain, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:18:17.000","{
  ""coordinates"": [
    5.757465,
    45.7632935
  ],
  ""type"": ""Point""
}"
"France, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:17:58.000","{
  ""coordinates"": [
    5.805845,
    45.888321000000005
  ],
  ""type"": ""Point""
}"
"France, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:17:36.000","{
  ""coordinates"": [
    5.805845,
    45.888321000000005
  ],
  ""type"": ""Point""
}"
"France, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:17:18.000","{
  ""coordinates"": [
    5.773803,
    45.8226415
  ],
  ""type"": ""Point""
}"
"France, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:16:02.000","{
  ""coordinates"": [
    5.757465,
    45.7632935
  ],
  ""type"": ""Point""
}"
"France, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:15:43.000","{
  ""coordinates"": [
    5.805845,
    45.888321000000005
  ],
  ""type"": ""Point""
}"
"France, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:15:20.000","{
  ""coordinates"": [
    5.757465,
    45.7632935
  ],
  ""type"": ""Point""
}"
"France, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:15:03.000","{
  ""coordinates"": [
    5.757465,
    45.7632935
  ],
  ""type"": ""Point""
}"
"France, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:14:46.000","{
  ""coordinates"": [
    5.757465,
    45.7632935
  ],
  ""type"": ""Point""
}"
"France, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:14:30.000","{
  ""coordinates"": [
    5.757465,
    45.7632935
  ],
  ""type"": ""Point""
}"
"France, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:14:14.000","{
  ""coordinates"": [
    5.757465,
    45.7632935
  ],
  ""type"": ""Point""
}"
"France, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:13:57.000","{
  ""coordinates"": [
    5.757465,
    45.7632935
  ],
  ""type"": ""Point""
}"
"France, Savoie, 26 Rhône de Genève à Vienne","Jan 31, 2011 @ 17:13:40.000","{
  ""coordinates"": [
    5.449215,
    44.851380000000006
  ],
  ""type"": ""Point""
}"
"France, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:13:23.000","{
  ""coordinates"": [
    5.757465,
    45.7632935
  ],
  ""type"": ""Point""
}"
"France, Ain, Savoie, Isère, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:13:06.000","{
  ""coordinates"": [
    5.622324000000001,
    45.658158
  ],
  ""type"": ""Point""
}"
"France, Ain, Isère, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:12:32.000","{
  ""coordinates"": [
    5.7669065,
    45.620712499999996
  ],
  ""type"": ""Point""
}"
"France, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:12:13.000","{
  ""coordinates"": [
    5.622324000000001,
    45.658158
  ],
  ""type"": ""Point""
}"
"France, Ain, Isère, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:11:45.000","{
  ""coordinates"": [
    5.7669065,
    45.620712499999996
  ],
  ""type"": ""Point""
}"
"France, Ain, Isère, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:11:26.000","{
  ""coordinates"": [
    5.7669065,
    45.620712499999996
  ],
  ""type"": ""Point""
}"
"France, Ain, Isère, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:11:02.000","{
  ""coordinates"": [
    5.622324000000001,
    45.658158
  ],
  ""type"": ""Point""
}"
"France, Ain, Isère, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:10:39.000","{
  ""coordinates"": [
    5.622324000000001,
    45.658158
  ],
  ""type"": ""Point""
}"
"France, Isère, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:09:10.000","{
  ""coordinates"": [
    5.622324000000001,
    45.658158
  ],
  ""type"": ""Point""
}"
"France, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 17:05:43.000","{
  ""coordinates"": [
    5.622324000000001,
    45.658158
  ],
  ""type"": ""Point""
}"
"France, Ain, Savoie, Isère, Rhône de Genève à Vienne","Jan 31, 2011 @ 16:38:21.000","{
  ""coordinates"": [
    5.622324000000001,
    45.658158
  ],
  ""type"": ""Point""
}"
"France, Ain, Isère, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 16:38:05.000","{
  ""coordinates"": [
    5.622324000000001,
    45.658158
  ],
  ""type"": ""Point""
}"
"France, Isère, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 16:37:48.000","{
  ""coordinates"": [
    5.622324000000001,
    45.658158
  ],
  ""type"": ""Point""
}"
"France, Ain, Isère, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 16:37:27.000","{
  ""coordinates"": [
    5.7669065,
    45.620712499999996
  ],
  ""type"": ""Point""
}"
"France, Ain, Isère, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 16:37:07.000","{
  ""coordinates"": [
    5.7669065,
    45.620712499999996
  ],
  ""type"": ""Point""
}"
"France, Ain, Isère, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 16:36:49.000","{
  ""coordinates"": [
    5.7669065,
    45.620712499999996
  ],
  ""type"": ""Point""
}"
"France, Ain, Isère, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 16:36:31.000","{
  ""coordinates"": [
    5.622324000000001,
    45.658158
  ],
  ""type"": ""Point""
}"
"France, Ain, Isère, Savoie, Rhône de Genève à Vienne","Jan 31, 2011 @ 16:36:13.000","{
  ""coordinates"": [
    5.622324000000001,
    45.658158
  ],
  ""type"": ""Point""
}"
